Duration_Days,Frequency,Cumulative_Probability
111.5,1,0.8887
111.5,1,0.8888
111.5,1,0.8889
111.5,1,0.8890
111.5,1,0.8891
111.5,1,0.8892
111.5,1,0.8893
111.5,1,0.8894
111.5,1,0.8895
111.5,1,0.8896
111.5,1,0.8897
111.5,1,0.8898
111.5,1,0.8899
111.5,1,0.8900
111.5,1,0.8901
111.5,1,0.8902
111.5,1,0.8903
111.5,1,0.8904
111.5,1,0.8905
111.5,1,0.8906
111.5,1,0.8907
111.5,1,0.8908
111.5,1,0.8909
111.5,1,0.8910
111.5,1,0.8911
111.5,1,0.8912
111.5,1,0.8913
111.5,1,0.8914
111.5,1,0.8915
111.5,1,0.8916
111.5,1,0.8917
111.5,1,0.8918
111.5,1,0.8919
111.5,1,0.8920
111.5,1,0.8921
111.5,1,0.8922
111.5,1,0.8923
111.5,1,0.8924
111.5,1,0.8925
111.5,1,0.8926
111.5,1,0.8927
111.5,1,0.8928
111.5,1,0.8929
111.5,1,0.8930
111.5,1,0.8931
111.5,1,0.8932
111.5,1,0.8933
111.5,1,0.8934
111.5,1,0.8935
111.5,1,0.8936
111.5,1,0.8937
111.5,1,0.8938
111.6,1,0.8939
111.6,1,0.8940
111.6,1,0.8941
111.6,1,0.8942
111.6,1,0.8943
111.6,1,0.8944
111.6,1,0.8945
111.6,1,0.8946
111.6,1,0.8947
111.6,1,0.8948
111.6,1,0.8949
111.6,1,0.8950
111.6,1,0.8951
111.6,1,0.8952
111.6,1,0.8953
111.6,1,0.8954
111.6,1,0.8955
111.6,1,0.8956
111.6,1,0.8957
111.6,1,0.8958
111.6,1,0.8959
111.6,1,0.8960
111.6,1,0.8961
111.6,1,0.8962
111.6,1,0.8963
111.6,1,0.8964
111.6,1,0.8965
111.6,1,0.8966
111.6,1,0.8967
111.6,1,0.8968
111.6,1,0.8969
111.6,1,0.8970
111.6,1,0.8971
111.6,1,0.8972
111.6,1,0.8973
111.6,1,0.8974
111.6,1,0.8975
111.6,1,0.8976
111.6,1,0.8977
111.6,1,0.8978
111.6,1,0.8979
111.6,1,0.8980
111.6,1,0.8981
111.6,1,0.8982
111.6,1,0.8983
111.6,1,0.8984
111.7,1,0.8985
111.7,1,0.8986
111.7,1,0.8987
111.7,1,0.8988
111.7,1,0.8989
111.7,1,0.8990
111.7,1,0.8991
111.7,1,0.8992
111.7,1,0.8993
111.7,1,0.8994
111.7,1,0.8995
111.7,1,0.8996
111.7,1,0.8997
111.7,1,0.8998
111.7,1,0.8999
111.7,1,0.9000
111.7,1,0.9001
111.7,1,0.9002
111.7,1,0.9003
111.7,1,0.9004
111.7,1,0.9005
111.7,1,0.9006
111.7,1,0.9007
111.7,1,0.9008
111.7,1,0.9009
111.7,1,0.9010
111.7,1,0.9011
111.7,1,0.9012
111.7,1,0.9013
111.7,1,0.9014
111.7,1,0.9015
111.7,1,0.9016
111.7,1,0.9017
111.7,1,0.9018
111.7,1,0.9019
111.7,1,0.9020
111.7,1,0.9021
111.7,1,0.9022
111.7,1,0.9023
111.7,1,0.9024
111.7,1,0.9025
111.7,1,0.9026
111.8,1,0.9027
111.8,1,0.9028
111.8,1,0.9029
111.8,1,0.9030
111.8,1,0.9031
111.8,1,0.9032
111.8,1,0.9033
111.8,1,0.9034
111.8,1,0.9035
111.8,1,0.9036
111.8,1,0.9037
111.8,1,0.9038
111.8,1,0.9039
111.8,1,0.9040
111.8,1,0.9041
111.8,1,0.9042
111.8,1,0.9043
111.8,1,0.9044
111.8,1,0.9045
111.8,1,0.9046
111.8,1,0.9047
111.8,1,0.9048
111.8,1,0.9049
111.8,1,0.9050
111.8,1,0.9051
111.8,1,0.9052
111.8,1,0.9053
111.8,1,0.9054
111.8,1,0.9055
111.9,1,0.9056
111.9,1,0.9057
111.9,1,0.9058
111.9,1,0.9059
111.9,1,0.9060
111.9,1,0.9061
111.9,1,0.9062
111.9,1,0.9063
111.9,1,0.9064
111.9,1,0.9065
111.9,1,0.9066
111.9,1,0.9067
111.9,1,0.9068
111.9,1,0.9069
111.9,1,0.9070
111.9,1,0.9071
111.9,1,0.9072
111.9,1,0.9073
111.9,1,0.9074
111.9,1,0.9075
111.9,1,0.9076
111.9,1,0.9077
111.9,1,0.9078
111.9,1,0.9079
111.9,1,0.9080
111.9,1,0.9081
111.9,1,0.9082
111.9,1,0.9083
112.0,1,0.9084
112.0,1,0.9085
112.0,1,0.9086
112.0,1,0.9087
112.0,1,0.9088
112.0,1,0.9089
112.0,1,0.9090
112.0,1,0.9091
112.0,1,0.9092
112.0,1,0.9093
112.0,1,0.9094
112.0,1,0.9095
112.0,1,0.9096
112.0,1,0.9097
112.0,1,0.9098
112.0,1,0.9099
112.0,1,0.9100
112.0,1,0.9101
112.0,1,0.9102
112.0,1,0.9103
112.0,1,0.9104
112.0,1,0.9105
112.0,1,0.9106
112.0,1,0.9107
112.0,1,0.9108
112.0,1,0.9109
112.0,1,0.9110
112.0,1,0.9111
112.0,1,0.9112
112.0,1,0.9113
112.0,1,0.9114
112.0,1,0.9115
112.0,1,0.9116
112.0,1,0.9117
112.0,1,0.9118
112.0,1,0.9119
112.0,1,0.9120
112.0,1,0.9121
112.0,1,0.9122
112.0,1,0.9123
112.0,1,0.9124
112.0,1,0.9125
112.0,1,0.9126
112.0,1,0.9127
112.0,1,0.9128
112.0,1,0.9129
112.0,1,0.9130
112.0,1,0.9131
112.0,1,0.9132
112.0,1,0.9133
112.0,1,0.9134
112.0,1,0.9135
112.0,1,0.9136
112.0,1,0.9137
112.0,1,0.9138
112.1,1,0.9139
112.1,1,0.9140
112.1,1,0.9141
112.1,1,0.9142
112.1,1,0.9143
112.1,1,0.9144
112.1,1,0.9145
112.1,1,0.9146
112.1,1,0.9147
112.1,1,0.9148
112.1,1,0.9149
112.1,1,0.9150
112.1,1,0.9151
112.1,1,0.9152
112.1,1,0.9153
112.1,1,0.9154
112.1,1,0.9155
112.1,1,0.9156
112.1,1,0.9157
112.1,1,0.9158
112.1,1,0.9159
112.1,1,0.9160
112.1,1,0.9161
112.1,1,0.9162
112.1,1,0.9163
112.1,1,0.9164
112.1,1,0.9165
112.1,1,0.9166
112.1,1,0.9167
112.1,1,0.9168
112.1,1,0.9169
112.1,1,0.9170
112.1,1,0.9171
112.1,1,0.9172
112.1,1,0.9173
112.2,1,0.9174
112.2,1,0.9175
112.2,1,0.9176
112.2,1,0.9177
112.2,1,0.9178
112.2,1,0.9179
112.2,1,0.9180
112.2,1,0.9181
112.2,1,0.9182
112.2,1,0.9183
112.2,1,0.9184
112.2,1,0.9185
112.2,1,0.9186
112.2,1,0.9187
112.2,1,0.9188
112.2,1,0.9189
112.2,1,0.9190
112.2,1,0.9191
112.2,1,0.9192
112.2,1,0.9193
112.2,1,0.9194
112.2,1,0.9195
112.2,1,0.9196
112.2,1,0.9197
112.2,1,0.9198
112.2,1,0.9199
112.2,1,0.9200
112.2,1,0.9201
112.2,1,0.9202
112.2,1,0.9203
112.3,1,0.9204
112.3,1,0.9205
112.3,1,0.9206
112.3,1,0.9207
112.3,1,0.9208
112.3,1,0.9209
112.3,1,0.9210
112.3,1,0.9211
112.3,1,0.9212
112.3,1,0.9213
112.3,1,0.9214
112.3,1,0.9215
112.3,1,0.9216
112.3,1,0.9217
112.3,1,0.9218
112.3,1,0.9219
112.3,1,0.9220
112.3,1,0.9221
112.3,1,0.9222
112.3,1,0.9223
112.3,1,0.9224
112.3,1,0.9225
112.3,1,0.9226
112.3,1,0.9227
112.3,1,0.9228
112.3,1,0.9229
112.3,1,0.9230
112.3,1,0.9231
112.3,1,0.9232
112.3,1,0.9233
112.3,1,0.9234
112.3,1,0.9235
112.3,1,0.9236
112.3,1,0.9237
112.3,1,0.9238
112.3,1,0.9239
112.3,1,0.9240
112.3,1,0.9241
112.3,1,0.9242
112.3,1,0.9243
112.3,1,0.9244
112.3,1,0.9245
112.3,1,0.9246
112.3,1,0.9247
112.3,1,0.9248
112.3,1,0.9249
112.4,1,0.9250
112.4,1,0.9251
112.4,1,0.9252
112.4,1,0.9253
112.4,1,0.9254
112.4,1,0.9255
112.4,1,0.9256
112.4,1,0.9257
112.4,1,0.9258
112.4,1,0.9259
112.4,1,0.9260
112.4,1,0.9261
112.4,1,0.9262
112.4,1,0.9263
112.4,1,0.9264
112.4,1,0.9265
112.4,1,0.9266
112.4,1,0.9267
112.4,1,0.9268
112.4,1,0.9269
112.4,1,0.9270
112.4,1,0.9271
112.4,1,0.9272
112.4,1,0.9273
112.4,1,0.9274
112.4,1,0.9275
112.4,1,0.9276
112.4,1,0.9277
112.4,1,0.9278
112.4,1,0.9279
112.4,1,0.9280
112.4,1,0.9281
112.4,1,0.9282
112.4,1,0.9283
112.4,1,0.9284
112.4,1,0.9285
112.4,1,0.9286
112.4,1,0.9287
112.4,1,0.9288
112.5,1,0.9289
112.5,1,0.9290
112.5,1,0.9291
112.5,1,0.9292
112.5,1,0.9293
112.5,1,0.9294
112.5,1,0.9295
112.5,1,0.9296
112.5,1,0.9297
112.5,1,0.9298
112.5,1,0.9299
112.5,1,0.9300
112.5,1,0.9301
112.5,1,0.9302
112.5,1,0.9303
112.5,1,0.9304
112.5,1,0.9305
112.5,1,0.9306
112.5,1,0.9307
112.5,1,0.9308
112.5,1,0.9309
112.5,1,0.9310
112.5,1,0.9311
112.5,1,0.9312
112.6,1,0.9313
112.6,1,0.9314
112.6,1,0.9315
112.6,1,0.9316
112.6,1,0.9317
112.6,1,0.9318
112.6,1,0.9319
112.6,1,0.9320
112.6,1,0.9321
112.6,1,0.9322
112.6,1,0.9323
112.6,1,0.9324
112.6,1,0.9325
112.6,1,0.9326
112.6,1,0.9327
112.6,1,0.9328
112.6,1,0.9329
112.6,1,0.9330
112.6,1,0.9331
112.6,1,0.9332
112.6,1,0.9333
112.6,1,0.9334
112.6,1,0.9335
112.6,1,0.9336
112.6,1,0.9337
112.6,1,0.9338
112.6,1,0.9339
112.6,1,0.9340
112.6,1,0.9341
112.6,1,0.9342
112.6,1,0.9343
112.6,1,0.9344
112.6,1,0.9345
112.6,1,0.9346
112.6,1,0.9347
112.6,1,0.9348
112.7,1,0.9349
112.7,1,0.9350
112.7,1,0.9351
112.7,1,0.9352
112.7,1,0.9353
112.7,1,0.9354
112.7,1,0.9355
112.7,1,0.9356
112.7,1,0.9357
112.7,1,0.9358
112.7,1,0.9359
112.7,1,0.9360
112.7,1,0.9361
112.7,1,0.9362
112.7,1,0.9363
112.7,1,0.9364
112.7,1,0.9365
112.7,1,0.9366
112.7,1,0.9367
112.7,1,0.9368
112.7,1,0.9369
112.7,1,0.9370
112.7,1,0.9371
112.7,1,0.9372
112.7,1,0.9373
112.7,1,0.9374
112.7,1,0.9375
112.7,1,0.9376
112.7,1,0.9377
112.7,1,0.9378
112.8,1,0.9379
112.8,1,0.9380
112.8,1,0.9381
112.8,1,0.9382
112.8,1,0.9383
112.8,1,0.9384
112.8,1,0.9385
112.8,1,0.9386
112.8,1,0.9387
112.8,1,0.9388
112.8,1,0.9389
112.8,1,0.9390
112.8,1,0.9391
112.8,1,0.9392
112.8,1,0.9393
112.8,1,0.9394
112.8,1,0.9395
112.8,1,0.9396
112.8,1,0.9397
112.8,1,0.9398
112.8,1,0.9399
112.8,1,0.9400
112.8,1,0.9401
112.8,1,0.9402
112.8,1,0.9403
112.8,1,0.9404
112.8,1,0.9405
112.8,1,0.9406
112.8,1,0.9407
112.8,1,0.9408
112.8,1,0.9409
112.9,1,0.9410
112.9,1,0.9411
112.9,1,0.9412
112.9,1,0.9413
112.9,1,0.9414
112.9,1,0.9415
112.9,1,0.9416
112.9,1,0.9417
112.9,1,0.9418
112.9,1,0.9419
112.9,1,0.9420
112.9,1,0.9421
112.9,1,0.9422
112.9,1,0.9423
112.9,1,0.9424
112.9,1,0.9425
112.9,1,0.9426
112.9,1,0.9427
112.9,1,0.9428
112.9,1,0.9429
112.9,1,0.9430
112.9,1,0.9431
112.9,1,0.9432
112.9,1,0.9433
112.9,1,0.9434
112.9,1,0.9435
112.9,1,0.9436
112.9,1,0.9437
112.9,1,0.9438
112.9,1,0.9439
112.9,1,0.9440
112.9,1,0.9441
112.9,1,0.9442
113.0,1,0.9443
113.0,1,0.9444
113.0,1,0.9445
113.0,1,0.9446
113.0,1,0.9447
113.0,1,0.9448
113.0,1,0.9449
113.0,1,0.9450
113.0,1,0.9451
113.0,1,0.9452
113.0,1,0.9453
113.0,1,0.9454
113.0,1,0.9455
113.0,1,0.9456
113.0,1,0.9457
113.0,1,0.9458
113.0,1,0.9459
113.0,1,0.9460
113.0,1,0.9461
113.0,1,0.9462
113.0,1,0.9463
113.0,1,0.9464
113.0,1,0.9465
113.0,1,0.9466
113.0,1,0.9467
113.0,1,0.9468
113.0,1,0.9469
113.0,1,0.9470
113.0,1,0.9471
113.0,1,0.9472
113.0,1,0.9473
113.0,1,0.9474
113.0,1,0.9475
113.0,1,0.9476
113.0,1,0.9477
113.1,1,0.9478
113.1,1,0.9479
113.1,1,0.9480
113.1,1,0.9481
113.1,1,0.9482
113.1,1,0.9483
113.1,1,0.9484
113.1,1,0.9485
113.1,1,0.9486
113.1,1,0.9487
113.1,1,0.9488
113.1,1,0.9489
113.1,1,0.9490
113.1,1,0.9491
113.1,1,0.9492
113.1,1,0.9493
113.1,1,0.9494
113.1,1,0.9495
113.1,1,0.9496
113.1,1,0.9497
113.1,1,0.9498
113.1,1,0.9499
113.1,1,0.9500
113.1,1,0.9501
113.1,1,0.9502
113.1,1,0.9503
113.1,1,0.9504
113.1,1,0.9505
113.1,1,0.9506
113.2,1,0.9507
113.2,1,0.9508
113.2,1,0.9509
113.2,1,0.9510
113.2,1,0.9511
113.2,1,0.9512
113.2,1,0.9513
113.2,1,0.9514
113.2,1,0.9515
113.2,1,0.9516
113.2,1,0.9517
113.2,1,0.9518
113.2,1,0.9519
113.2,1,0.9520
113.2,1,0.9521
113.2,1,0.9522
113.2,1,0.9523
113.2,1,0.9524
113.2,1,0.9525
113.2,1,0.9526
113.2,1,0.9527
113.2,1,0.9528
113.2,1,0.9529
113.2,1,0.9530
113.2,1,0.9531
113.3,1,0.9532
113.3,1,0.9533
113.3,1,0.9534
113.3,1,0.9535
113.3,1,0.9536
113.3,1,0.9537
113.3,1,0.9538
113.3,1,0.9539
113.3,1,0.9540
113.3,1,0.9541
113.3,1,0.9542
113.3,1,0.9543
113.3,1,0.9544
113.3,1,0.9545
113.3,1,0.9546
113.3,1,0.9547
113.3,1,0.9548
113.3,1,0.9549
113.3,1,0.9550
113.3,1,0.9551
113.3,1,0.9552
113.3,1,0.9553
113.4,1,0.9554
113.4,1,0.9555
113.4,1,0.9556
113.4,1,0.9557
113.4,1,0.9558
113.4,1,0.9559
113.4,1,0.9560
113.4,1,0.9561
113.4,1,0.9562
113.4,1,0.9563
113.4,1,0.9564
113.4,1,0.9565
113.4,1,0.9566
113.4,1,0.9567
113.4,1,0.9568
113.4,1,0.9569
113.4,1,0.9570
113.4,1,0.9571
113.4,1,0.9572
113.4,1,0.9573
113.4,1,0.9574
113.4,1,0.9575
113.4,1,0.9576
113.4,1,0.9577
113.4,1,0.9578
113.4,1,0.9579
113.4,1,0.9580
113.4,1,0.9581
113.5,1,0.9582
113.5,1,0.9583
113.5,1,0.9584
113.5,1,0.9585
113.5,1,0.9586
113.5,1,0.9587
113.5,1,0.9588
113.5,1,0.9589
113.5,1,0.9590
113.5,1,0.9591
113.5,1,0.9592
113.5,1,0.9593
113.5,1,0.9594
113.5,1,0.9595
113.5,1,0.9596
113.5,1,0.9597
113.5,1,0.9598
113.5,1,0.9599
113.5,1,0.9600
113.5,1,0.9601
113.6,1,0.9602
113.6,1,0.9603
113.6,1,0.9604
113.6,1,0.9605
113.6,1,0.9606
113.6,1,0.9607
113.6,1,0.9608
113.6,1,0.9609
113.6,1,0.9610
113.6,1,0.9611
113.6,1,0.9612
113.6,1,0.9613
113.6,1,0.9614
113.6,1,0.9615
113.6,1,0.9616
113.6,1,0.9617
113.6,1,0.9618
113.6,1,0.9619
113.6,1,0.9620
113.6,1,0.9621
113.6,1,0.9622
113.6,1,0.9623
113.6,1,0.9624
113.6,1,0.9625
113.6,1,0.9626
113.6,1,0.9627
113.6,1,0.9628
113.6,1,0.9629
113.7,1,0.9630
113.7,1,0.9631
113.7,1,0.9632
113.7,1,0.9633
113.7,1,0.9634
113.7,1,0.9635
113.7,1,0.9636
113.7,1,0.9637
113.7,1,0.9638
113.7,1,0.9639
113.7,1,0.9640
113.7,1,0.9641
113.7,1,0.9642
113.7,1,0.9643
113.7,1,0.9644
113.7,1,0.9645
113.7,1,0.9646
113.7,1,0.9647
113.8,1,0.9648
113.8,1,0.9649
113.8,1,0.9650
113.8,1,0.9651
113.8,1,0.9652
113.8,1,0.9653
113.8,1,0.9654
113.8,1,0.9655
113.8,1,0.9656
113.8,1,0.9657
113.8,1,0.9658
113.8,1,0.9659
113.8,1,0.9660
113.8,1,0.9661
113.9,1,0.9662
113.9,1,0.9663
113.9,1,0.9664
113.9,1,0.9665
113.9,1,0.9666
113.9,1,0.9667
113.9,1,0.9668
113.9,1,0.9669
113.9,1,0.9670
113.9,1,0.9671
113.9,1,0.9672
113.9,1,0.9673
113.9,1,0.9674
113.9,1,0.9675
113.9,1,0.9676
113.9,1,0.9677
114.0,1,0.9678
114.0,1,0.9679
114.0,1,0.9680
114.0,1,0.9681
114.0,1,0.9682
114.0,1,0.9683
114.0,1,0.9684
114.0,1,0.9685
114.0,1,0.9686
114.0,1,0.9687
114.0,1,0.9688
114.0,1,0.9689
114.1,1,0.9690
114.1,1,0.9691
114.1,1,0.9692
114.1,1,0.9693
114.1,1,0.9694
114.1,1,0.9695
114.1,1,0.9696
114.1,1,0.9697
114.1,1,0.9698
114.1,1,0.9699
114.1,1,0.9700
114.1,1,0.9701
114.1,1,0.9702
114.1,1,0.9703
114.1,1,0.9704
114.2,1,0.9705
114.2,1,0.9706
114.2,1,0.9707
114.2,1,0.9708
114.2,1,0.9709
114.2,1,0.9710
114.2,1,0.9711
114.2,1,0.9712
114.2,1,0.9713
114.2,1,0.9714
114.2,1,0.9715
114.2,1,0.9716
114.2,1,0.9717
114.2,1,0.9718
114.2,1,0.9719
114.2,1,0.9720
114.2,1,0.9721
114.2,1,0.9722
114.2,1,0.9723
114.2,1,0.9724
114.3,1,0.9725
114.3,1,0.9726
114.3,1,0.9727
114.3,1,0.9728
114.3,1,0.9729
114.3,1,0.9730
114.3,1,0.9731
114.3,1,0.9732
114.3,1,0.9733
114.3,1,0.9734
114.3,1,0.9735
114.3,1,0.9736
114.3,1,0.9737
114.3,1,0.9738
114.3,1,0.9739
114.3,1,0.9740
114.4,1,0.9741
114.4,1,0.9742
114.4,1,0.9743
114.4,1,0.9744
114.4,1,0.9745
114.4,1,0.9746
114.4,1,0.9747
114.4,1,0.9748
114.4,1,0.9749
114.4,1,0.9750
114.4,1,0.9751
114.4,1,0.9752
114.4,1,0.9753
114.5,1,0.9754
114.5,1,0.9755
114.5,1,0.9756
114.5,1,0.9757
114.5,1,0.9758
114.5,1,0.9759
114.5,1,0.9760
114.5,1,0.9761
114.5,1,0.9762
114.5,1,0.9763
114.5,1,0.9764
114.5,1,0.9765
114.5,1,0.9766
114.5,1,0.9767
114.5,1,0.9768
114.5,1,0.9769
114.5,1,0.9770
114.5,1,0.9771
114.5,1,0.9772
114.6,1,0.9773
114.6,1,0.9774
114.6,1,0.9775
114.6,1,0.9776
114.6,1,0.9777
114.6,1,0.9778
114.6,1,0.9779
114.6,1,0.9780
114.6,1,0.9781
114.6,1,0.9782
114.6,1,0.9783
114.6,1,0.9784
114.6,1,0.9785
114.6,1,0.9786
114.6,1,0.9787
114.7,1,0.9788
114.7,1,0.9789
114.7,1,0.9790
114.7,1,0.9791
114.7,1,0.9792
114.7,1,0.9793
114.7,1,0.9794
114.7,1,0.9795
114.7,1,0.9796
114.7,1,0.9797
114.7,1,0.9798
114.7,1,0.9799
114.7,1,0.9800
114.8,1,0.9801
114.8,1,0.9802
114.8,1,0.9803
114.8,1,0.9804
114.8,1,0.9805
114.8,1,0.9806
114.8,1,0.9807
114.8,1,0.9808
114.8,1,0.9809
114.8,1,0.9810
114.8,1,0.9811
114.8,1,0.9812
114.8,1,0.9813
114.8,1,0.9814
114.8,1,0.9815
114.8,1,0.9816
114.8,1,0.9817
114.8,1,0.9818
114.8,1,0.9819
114.9,1,0.9820
114.9,1,0.9821
114.9,1,0.9822
114.9,1,0.9823
114.9,1,0.9824
114.9,1,0.9825
114.9,1,0.9826
114.9,1,0.9827
114.9,1,0.9828
115.0,1,0.9829
115.0,1,0.9830
115.0,1,0.9831
115.0,1,0.9832
115.0,1,0.9833
115.0,1,0.9834
115.0,1,0.9835
115.0,1,0.9836
115.1,1,0.9837
115.1,1,0.9838
115.1,1,0.9839
115.1,1,0.9840
115.1,1,0.9841
115.1,1,0.9842
115.1,1,0.9843
115.1,1,0.9844
115.1,1,0.9845
115.2,1,0.9846
115.2,1,0.9847
115.2,1,0.9848
115.2,1,0.9849
115.2,1,0.9850
115.2,1,0.9851
115.2,1,0.9852
115.2,1,0.9853
115.2,1,0.9854
115.2,1,0.9855
115.3,1,0.9856
115.3,1,0.9857
115.3,1,0.9858
115.3,1,0.9859
115.3,1,0.9860
115.3,1,0.9861
115.3,1,0.9862
115.3,1,0.9863
115.3,1,0.9864
115.3,1,0.9865
115.3,1,0.9866
115.3,1,0.9867
115.4,1,0.9868
115.4,1,0.9869
115.4,1,0.9870
115.4,1,0.9871
115.4,1,0.9872
115.5,1,0.9873
115.5,1,0.9874
115.5,1,0.9875
115.5,1,0.9876
115.5,1,0.9877
115.5,1,0.9878
115.5,1,0.9879
115.5,1,0.9880
115.5,1,0.9881
115.5,1,0.9882
115.6,1,0.9883
115.6,1,0.9884
115.6,1,0.9885
115.6,1,0.9886
115.6,1,0.9887
115.6,1,0.9888
115.6,1,0.9889
115.7,1,0.9890
115.7,1,0.9891
115.7,1,0.9892
115.7,1,0.9893
115.8,1,0.9894
115.8,1,0.9895
115.9,1,0.9896
115.9,1,0.9897
115.9,1,0.9898
115.9,1,0.9899
115.9,1,0.9900
115.9,1,0.9901
115.9,1,0.9902
115.9,1,0.9903
115.9,1,0.9904
115.9,1,0.9905
115.9,1,0.9906
116.0,1,0.9907
116.0,1,0.9908
116.0,1,0.9909
116.0,1,0.9910
116.1,1,0.9911
116.1,1,0.9912
116.1,1,0.9913
116.1,1,0.9914
116.2,1,0.9915
116.2,1,0.9916
116.2,1,0.9917
116.2,1,0.9918
116.2,1,0.9919
116.2,1,0.9920
116.2,1,0.9921
116.2,1,0.9922
116.3,1,0.9923
116.3,1,0.9924
116.3,1,0.9925
116.4,1,0.9926
116.4,1,0.9927
116.4,1,0.9928
116.4,1,0.9929
116.5,1,0.9930
116.5,1,0.9931
116.5,1,0.9932
116.5,1,0.9933
116.6,1,0.9934
116.6,1,0.9935
116.6,1,0.9936
116.6,1,0.9937
116.6,1,0.9938
116.6,1,0.9939
116.6,1,0.9940
116.7,1,0.9941
116.7,1,0.9942
116.8,1,0.9943
116.8,1,0.9944
116.8,1,0.9945
116.8,1,0.9946
116.8,1,0.9947
116.8,1,0.9948
116.9,1,0.9949
116.9,1,0.9950
117.0,1,0.9951
117.0,1,0.9952
117.0,1,0.9953
117.0,1,0.9954
117.1,1,0.9955
117.1,1,0.9956
117.1,1,0.9957
117.1,1,0.9958
117.1,1,0.9959
117.1,1,0.9960
117.1,1,0.9961
117.3,1,0.9962
117.3,1,0.9963
117.3,1,0.9964
117.4,1,0.9965
117.4,1,0.9966
117.4,1,0.9967
117.4,1,0.9968
117.4,1,0.9969
117.4,1,0.9970
117.5,1,0.9971
117.5,1,0.9972
117.5,1,0.9973
117.5,1,0.9974
117.5,1,0.9975
117.6,1,0.9976
117.6,1,0.9977
117.7,1,0.9978
117.7,1,0.9979
117.7,1,0.9980
117.8,1,0.9981
117.8,1,0.9982
117.9,1,0.9983
118.0,1,0.9984
118.0,1,0.9985
118.0,1,0.9986
118.0,1,0.9987
118.1,1,0.9988
118.2,1,0.9989
118.4,1,0.9990
118.6,1,0.9991
118.7,1,0.9992
118.8,1,0.9993
118.8,1,0.9994
119.1,1,0.9995
119.5,1,0.9996
120.0,1,0.9997
120.1,1,0.9998
120.4,1,0.9999
121.8,1,1.0000
